sample	segment_title	gene	key	gene_order	identity	sql_ratio
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002061|1	False	107087	85.4	0.12098765432098765
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002061|2	False	107273	88.5	0.45185185185185184
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002062|1	False	107837	76.1	0.24621212121212122
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002063|1	False	108435	89.7	0.6991150442477876
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002052|2	False	108948	86.8	0.3903061224489796
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002052|3	False	109431	82.3	0.5790816326530612
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002066|1	False	110805	87.8	0.6128205128205129
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002069|1	False	111771	64.3	0.3775933609958506
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	nov_aux|2	False	112075	0.0	0.0
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002069|2	False	112209	90.8	0.27800829875518673
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002070|1	False	112576	87.0	0.16785714285714284
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002071|1	False	113130	83.8	0.40058479532163743
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002072|1	False	113565	80.0	0.32105263157894737
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002073|1	False	113844	87.2	0.7361111111111112
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002073|2	False	114537	82.4	0.5555555555555556
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002074|1	False	115270	83.4	0.8185654008438819
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002075|1	False	115891	84.4	0.6181818181818182
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002075|2	False	116446	93.6	0.2872727272727273
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002076|1	False	116727	88.8	0.6576923076923077
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002077|1	False	117622	84.5	0.9162303664921466
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002078|1	False	118839	92.1	0.34105960264900664
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002078|2	False	119205	85.0	0.5993377483443708
t27	t27 Segment_1 (Retained); 87014 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002079|1	False	119763	85.8	1.0039370078740157
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002043|1	False	101000	95.1	0.5456053067993366
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002043|2	False	102011	93.7	0.3681592039800995
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002044|1	False	102886	89.8	0.9221183800623053
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002045|1	False	103961	91.3	0.19661733615221988
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002045|2	False	104249	92.1	0.321353065539112
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002046|1	False	104862	93.7	0.43034055727554177
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002047|1	False	105468	92.8	0.7591240875912408
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002048|1	False	106197	95.9	0.5094736842105263
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002048|2	False	106959	92.9	0.12
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002049|1	False	107668	90.8	0.2037037037037037
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002049|2	False	108943	92.2	0.7191358024691358
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002050|1	False	109643	90.3	1.6818181818181819
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002052|1	False	111692	92.1	0.7091836734693877
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002052|2	False	112565	91.1	0.2602040816326531
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002053|1	False	113231	92.5	0.10526315789473684
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002053|2	False	113573	89.1	0.393057110862262
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002053|3	False	114719	85.2	0.06159014557670773
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002053|4	False	114893	92.4	0.4154535274356103
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002055|1	False	116021	93.9	0.7896825396825397
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002056|1	False	116914	94.6	1.0021505376344086
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002057|1	False	118417	94.5	1.0161662817551964
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002058|1	False	119747	92.2	1.0015243902439024
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002059|1	False	121751	93.2	0.8499298737727911
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002059|2	False	123578	94.2	0.14726507713884993
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002060|1	False	123904	91.7	0.5768863419293219
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002060|2	False	125773	94.5	0.08787010506208214
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002060|3	False	126106	93.3	0.29990448901623684
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002061|1	False	127037	95.0	0.2
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002061|2	False	127286	92.8	0.5160493827160494
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002062|1	False	128267	96.1	0.2916666666666667
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002062|2	False	128504	88.6	0.7045454545454546
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002063|1	False	129309	88.8	0.7168141592920354
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002052|3	False	130149	90.1	0.4413265306122449
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002052|4	False	130833	91.1	0.23214285714285715
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002066|1	False	131439	93.9	0.6282051282051282
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002066|2	False	132183	93.6	0.36666666666666664
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002067|1	False	132708	94.9	1.0042735042735043
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002068|1	False	133405	90.1	1.0082644628099173
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002069|1	False	133842	93.1	0.9045643153526971
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002070|1	False	134554	94.0	0.42142857142857143
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002070|2	False	134953	96.6	0.5285714285714286
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002071|1	False	135489	92.8	0.24561403508771928
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002071|2	False	136008	91.1	0.49707602339181284
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002072|1	False	136542	93.2	1.0052631578947369
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002073|1	False	137256	94.5	0.7673611111111112
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002074|1	False	138115	94.9	1.0042194092827004
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002075|1	False	138832	94.2	0.6945454545454546
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002075|2	False	139423	97.4	0.2872727272727273
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002076|1	False	139659	93.1	1.0038461538461538
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002077|1	False	140569	90.7	0.39528795811518325
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002077|2	False	141151	92.4	0.48429319371727747
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	nov_aux|1	False	141686	0.0	0.0
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002078|1	False	141957	95.0	0.40066225165562913
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002078|2	False	142347	92.0	0.4205298013245033
t15	t15 Segment_1 (Retained); 101000 bp to Scaffold Start; 100999 bp to Scaffold End	OG_002079|1	False	142740	91.3	1.0039370078740157
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002043|1	False	96005	92.6	0.45107794361525705
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002043|2	False	97082	91.8	0.40630182421227196
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002044|1	False	97813	88.2	1.0031152647975077
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002045|1	False	98966	87.1	0.36363636363636365
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002045|2	False	99575	81.8	0.09513742071881606
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002045|3	False	99731	89.1	0.3890063424947146
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002046|1	False	100311	92.8	0.26006191950464397
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002046|2	False	100809	85.1	0.23219814241486067
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002046|3	False	101079	91.0	0.21052631578947367
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002047|1	False	101385	87.7	0.3905109489051095
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002047|2	False	101805	90.6	0.354014598540146
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002048|1	False	102201	92.3	0.38526315789473686
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002048|2	False	102789	86.0	0.24210526315789474
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002049|1	False	103645	92.3	0.23148148148148148
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002049|2	False	104947	92.2	0.7191358024691358
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002050|1	False	105788	90.0	0.2585227272727273
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002050|2	False	106238	83.8	0.3380681818181818
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002051|1	False	106598	91.8	0.9615384615384616
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002052|1	False	107696	90.3	0.7091836734693877
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002052|2	False	108569	88.1	0.2602040816326531
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002053|1	False	109235	89.9	0.3449048152295633
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002053|2	False	110165	90.2	0.21836506159014557
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002053|3	False	110756	90.6	0.1791713325867861
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002053|4	False	111314	87.4	0.2597984322508399
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002055|1	False	112025	92.4	0.7896825396825397
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002056|1	False	112918	88.1	0.12903225806451613
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002056|2	False	113179	90.5	0.8150537634408602
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002057|1	False	114421	91.9	0.2586605080831409
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002057|2	False	114763	91.2	0.7528868360277137
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002058|1	False	115751	90.4	0.17530487804878048
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002058|2	False	116096	88.0	0.39634146341463417
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002058|3	False	116948	91.1	0.3932926829268293
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002059|1	False	117755	88.6	0.43338008415147267
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002059|2	False	118721	93.3	0.39831697054698456
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002059|3	False	119582	89.4	0.14726507713884993
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|1	False	120070	86.6	0.0936007640878701
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|2	False	120373	90.2	0.4288443170964661
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|3	False	121768	91.5	0.09073543457497613
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|4	False	122110	84.7	0.05730659025787966
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|5	False	122320	97.7	0.04297994269340974
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|6	False	122572	86.8	0.15281757402101243
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002061|1	False	123041	85.5	0.19012345679012346
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002061|2	False	123290	89.4	0.5160493827160494
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002061|3	False	123971	94.9	0.19753086419753085
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002062|1	False	124271	85.8	0.75
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002063|1	False	125313	92.9	1.008849557522124
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002052|3	False	125931	89.4	0.6301020408163265
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002065|1	False	127134	89.2	1.0120481927710843
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002066|1	False	127443	89.7	1.0025641025641026
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002067|1	False	128712	86.8	0.23076923076923078
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002067|2	False	128901	91.2	0.7350427350427351
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002068|1	False	129409	82.6	0.71900826446281
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002068|2	False	129676	96.9	0.2727272727272727
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002069|1	False	129774	90.9	1.004149377593361
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002070|1	False	130558	91.4	1.0035714285714286
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002071|1	False	131493	90.6	1.0029239766081872
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002072|1	False	132579	92.6	0.6473684210526316
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002073|1	False	133248	89.7	0.78125
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002074|1	False	134269	91.4	0.7932489451476793
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002075|1	False	134836	91.8	0.6218181818181818
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002075|2	False	135427	94.9	0.2872727272727273
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002076|1	False	135819	91.8	0.8038461538461539
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002077|1	False	136573	90.3	1.0026178010471205
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002078|1	False	137820	92.4	1.0066225165562914
t19	t19 Segment_1 (Retained); 96005 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002079|1	False	139944	93.0	0.7401574803149606
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002043|1	False	94007	94.5	0.24212271973466004
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002043|2	False	94478	94.2	0.49087893864013266
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002043|3	False	95396	89.1	0.19900497512437812
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002044|1	False	95845	89.0	0.2585669781931464
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002044|2	False	96097	91.8	0.4205607476635514
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002045|1	False	96881	94.9	1.0021141649048626
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002046|1	False	98313	93.4	0.42724458204334365
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002046|2	False	98811	94.3	0.4891640866873065
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002047|1	False	99387	92.4	0.864963503649635
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002048|1	False	100203	94.0	0.28210526315789475
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002048|2	False	100605	92.4	0.72
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002049|1	False	101674	93.4	0.28703703703703703
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002049|2	False	101995	95.9	0.6728395061728395
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002050|1	False	102650	91.6	0.7130681818181818
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002051|1	False	103721	94.4	1.0042735042735043
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002052|1	False	104699	90.5	0.16326530612244897
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002052|2	False	104996	90.4	0.45663265306122447
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002052|3	False	105572	85.1	0.2602040816326531
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002053|1	False	106238	93.9	0.3527435610302352
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002053|2	False	107438	90.3	0.1858902575587906
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002053|3	False	108023	94.4	0.18141097424412095
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	nov_aux|1	False	108579	0.0	0.0
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002053|4	False	108764	90.2	0.05823068309070549
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002054|1	False	109163	93.6	1.00354609929078
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002055|1	False	110027	95.1	0.5753968253968254
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002055|2	False	110462	94.3	0.21428571428571427
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	nov_aux|2	False	110593	0.0	0.0
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002056|1	False	110920	91.7	0.4172043010752688
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002056|2	False	111526	91.8	0.13333333333333333
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002056|3	False	111820	95.8	0.35698924731182796
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002057|1	False	112423	92.6	1.002309468822171
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002058|1	False	113753	90.4	0.17530487804878048
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002058|2	False	114119	90.3	0.5503048780487805
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002058|3	False	115286	93.8	0.2225609756097561
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002059|1	False	115757	92.5	0.6732117812061711
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002059|2	False	117206	92.2	0.32398316970546986
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002060|1	False	117910	92.7	0.5768863419293219
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002060|2	False	119794	94.0	0.3046800382043935
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002060|3	False	120919	90.9	0.04297994269340974
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002061|1	False	121043	93.1	0.145679012345679
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002061|2	False	121259	94.5	0.45185185185185184
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002062|1	False	121832	88.9	0.29924242424242425
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002063|1	False	122316	90.3	1.008849557522124
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002052|4	False	122934	94.1	0.3903061224489796
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002052|5	False	123417	91.6	0.5790816326530612
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002066|1	False	124446	94.9	1.0025641025641026
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002069|1	False	125715	78.5	0.5311203319502075
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002069|2	False	126195	96.1	0.42738589211618255
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002070|1	False	126562	91.3	0.16785714285714284
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002070|2	False	126754	94.4	0.7107142857142857
t21	t21 Segment_1 (Retained); 94007 bp to Scaffold Start; 102997 bp to Scaffold End	OG_002071|1	False	127497	91.8	1.0029239766081872
