og	og_order	genbank	og_presence	copy_count
OG_155	20	t3_fai-gene-cluster-	0	
OG_155	20	t6_fai-gene-cluster-	0	
OG_155	20	t30_fai-gene-cluster	0	
OG_155	20	t28_fai-gene-cluster	0	
OG_155	20	t14_fai-gene-cluster	0	
OG_155	20	t12_fai-gene-cluster	0	
OG_155	20	t7_fai-gene-cluster-	0	
OG_155	20	t19_fai-gene-cluster	0	
OG_155	20	Ref_Epa_from_V583_fa	0	
OG_155	20	t18_fai-gene-cluster	0	
OG_155	20	t25_fai-gene-cluster	0	
OG_155	20	t4_fai-gene-cluster-	0	
OG_155	20	t5_fai-gene-cluster-	0	
OG_155	20	t29_fai-gene-cluster	0	
OG_155	20	t2_fai-gene-cluster-	0	
OG_155	20	t21_fai-gene-cluster	0	
OG_155	20	t10_fai-gene-cluster	1	
OG_155	20	t9_fai-gene-cluster-	0	
OG_155	20	t23_fai-gene-cluster	0	
OG_155	20	t26_fai-gene-cluster	0	
OG_155	20	t20_fai-gene-cluster	0	
OG_155	20	t27_fai-gene-cluster	0	
OG_155	20	t13_fai-gene-cluster	0	
OG_155	20	t16_fai-gene-cluster	0	
OG_15	21	t17_fai-gene-cluster	0	
OG_15	21	t24_fai-gene-cluster	1	
OG_15	21	t15_fai-gene-cluster	0	
OG_15	21	t22_fai-gene-cluster	0	
OG_15	21	t8_fai-gene-cluster-	0	
OG_15	21	t11_fai-gene-cluster	1	
OG_15	21	t1_fai-gene-cluster-	0	
OG_15	21	t3_fai-gene-cluster-	0	
OG_15	21	t6_fai-gene-cluster-	0	
OG_15	21	t30_fai-gene-cluster	1	
OG_15	21	t28_fai-gene-cluster	1	
OG_15	21	t14_fai-gene-cluster	0	
OG_15	21	t12_fai-gene-cluster	1	
OG_15	21	t7_fai-gene-cluster-	0	
OG_15	21	t19_fai-gene-cluster	0	
OG_15	21	Ref_Epa_from_V583_fa	0	
OG_15	21	t18_fai-gene-cluster	1	
OG_15	21	t25_fai-gene-cluster	0	
OG_15	21	t4_fai-gene-cluster-	0	
OG_15	21	t5_fai-gene-cluster-	0	
OG_15	21	t29_fai-gene-cluster	0	
OG_15	21	t2_fai-gene-cluster-	0	
OG_15	21	t21_fai-gene-cluster	0	
OG_15	21	t10_fai-gene-cluster	0	
OG_15	21	t9_fai-gene-cluster-	1	
OG_15	21	t23_fai-gene-cluster	0	
OG_15	21	t26_fai-gene-cluster	0	
OG_15	21	t20_fai-gene-cluster	0	
OG_15	21	t27_fai-gene-cluster	0	
OG_15	21	t13_fai-gene-cluster	0	
OG_15	21	t16_fai-gene-cluster	0	
OG_101	22	t17_fai-gene-cluster	0	
OG_101	22	t24_fai-gene-cluster	0	
OG_101	22	t15_fai-gene-cluster	0	
OG_101	22	t22_fai-gene-cluster	0	
OG_101	22	t8_fai-gene-cluster-	0	
OG_101	22	t11_fai-gene-cluster	0	
OG_101	22	t1_fai-gene-cluster-	0	
OG_101	22	t3_fai-gene-cluster-	0	
OG_101	22	t6_fai-gene-cluster-	0	
OG_101	22	t30_fai-gene-cluster	0	
OG_101	22	t28_fai-gene-cluster	0	
OG_101	22	t14_fai-gene-cluster	0	
OG_101	22	t12_fai-gene-cluster	0	
OG_101	22	t7_fai-gene-cluster-	0	
OG_101	22	t19_fai-gene-cluster	0	
OG_101	22	Ref_Epa_from_V583_fa	0	
OG_101	22	t18_fai-gene-cluster	0	
OG_101	22	t25_fai-gene-cluster	0	
OG_101	22	t4_fai-gene-cluster-	0	
OG_101	22	t5_fai-gene-cluster-	0	
OG_101	22	t29_fai-gene-cluster	0	
OG_101	22	t2_fai-gene-cluster-	0	
OG_101	22	t21_fai-gene-cluster	0	
OG_101	22	t10_fai-gene-cluster	0	
OG_101	22	t9_fai-gene-cluster-	0	
OG_101	22	t23_fai-gene-cluster	0	
OG_101	22	t26_fai-gene-cluster	0	
OG_101	22	t20_fai-gene-cluster	0	
OG_101	22	t27_fai-gene-cluster	1	
OG_101	22	t13_fai-gene-cluster	0	
OG_101	22	t16_fai-gene-cluster	1	
OG_93	23	t17_fai-gene-cluster	1	
OG_93	23	t24_fai-gene-cluster	1	
OG_93	23	t15_fai-gene-cluster	0	
OG_93	23	t22_fai-gene-cluster	0	
OG_93	23	t8_fai-gene-cluster-	1	
OG_93	23	t11_fai-gene-cluster	1	
OG_93	23	t1_fai-gene-cluster-	1	
OG_93	23	t3_fai-gene-cluster-	0	
OG_93	23	t6_fai-gene-cluster-	1	
OG_93	23	t30_fai-gene-cluster	1	
OG_93	23	t28_fai-gene-cluster	1	
OG_93	23	t14_fai-gene-cluster	1	
OG_93	23	t12_fai-gene-cluster	1	
OG_93	23	t7_fai-gene-cluster-	1	
OG_93	23	t19_fai-gene-cluster	1	
OG_93	23	Ref_Epa_from_V583_fa	1	
OG_93	23	t18_fai-gene-cluster	1	
OG_93	23	t25_fai-gene-cluster	1	
OG_93	23	t4_fai-gene-cluster-	0	
OG_93	23	t5_fai-gene-cluster-	0	
OG_93	23	t29_fai-gene-cluster	0	
OG_93	23	t2_fai-gene-cluster-	1	
OG_93	23	t21_fai-gene-cluster	1	
OG_93	23	t10_fai-gene-cluster	0	
OG_93	23	t9_fai-gene-cluster-	1	
OG_93	23	t23_fai-gene-cluster	1	
OG_93	23	t26_fai-gene-cluster	0	
OG_93	23	t20_fai-gene-cluster	1	
OG_93	23	t27_fai-gene-cluster	1	
OG_93	23	t13_fai-gene-cluster	1	
OG_93	23	t16_fai-gene-cluster	0	
OG_30	24	t17_fai-gene-cluster	1	
OG_30	24	t24_fai-gene-cluster	0	
OG_30	24	t15_fai-gene-cluster	0	
OG_30	24	t22_fai-gene-cluster	1	
OG_30	24	t8_fai-gene-cluster-	1	
OG_30	24	t11_fai-gene-cluster	0	
OG_30	24	t1_fai-gene-cluster-	1	
OG_30	24	t3_fai-gene-cluster-	0	
OG_30	24	t6_fai-gene-cluster-	0	
OG_30	24	t30_fai-gene-cluster	0	
OG_30	24	t28_fai-gene-cluster	0	
OG_30	24	t14_fai-gene-cluster	0	
OG_30	24	t12_fai-gene-cluster	1	
OG_30	24	t7_fai-gene-cluster-	1	
OG_30	24	t19_fai-gene-cluster	1	
OG_30	24	Ref_Epa_from_V583_fa	0	
OG_30	24	t18_fai-gene-cluster	0	
OG_30	24	t25_fai-gene-cluster	1	
OG_30	24	t4_fai-gene-cluster-	0	
OG_30	24	t5_fai-gene-cluster-	0	
OG_30	24	t29_fai-gene-cluster	0	
OG_30	24	t2_fai-gene-cluster-	0	
OG_30	24	t21_fai-gene-cluster	0	
OG_30	24	t10_fai-gene-cluster	0	
OG_30	24	t9_fai-gene-cluster-	0	
OG_30	24	t23_fai-gene-cluster	1	
OG_30	24	t26_fai-gene-cluster	0	
OG_30	24	t20_fai-gene-cluster	1	
OG_30	24	t27_fai-gene-cluster	0	
OG_30	24	t13_fai-gene-cluster	1	
OG_30	24	t16_fai-gene-cluster	1	
OG_53	25	t17_fai-gene-cluster	0	
OG_53	25	t24_fai-gene-cluster	0	
OG_53	25	t15_fai-gene-cluster	0	
OG_53	25	t22_fai-gene-cluster	0	
OG_53	25	t8_fai-gene-cluster-	0	
OG_53	25	t11_fai-gene-cluster	0	
OG_53	25	t1_fai-gene-cluster-	0	
OG_53	25	t3_fai-gene-cluster-	0	
OG_53	25	t6_fai-gene-cluster-	0	
OG_53	25	t30_fai-gene-cluster	0	
OG_53	25	t28_fai-gene-cluster	0	
OG_53	25	t14_fai-gene-cluster	0	
OG_53	25	t12_fai-gene-cluster	0	
OG_53	25	t7_fai-gene-cluster-	1	
OG_53	25	t19_fai-gene-cluster	0	
OG_53	25	Ref_Epa_from_V583_fa	0	
OG_53	25	t18_fai-gene-cluster	0	
OG_53	25	t25_fai-gene-cluster	1	
OG_53	25	t4_fai-gene-cluster-	0	
OG_53	25	t5_fai-gene-cluster-	0	
OG_53	25	t29_fai-gene-cluster	0	
OG_53	25	t2_fai-gene-cluster-	0	
OG_53	25	t21_fai-gene-cluster	0	
OG_53	25	t10_fai-gene-cluster	0	
OG_53	25	t9_fai-gene-cluster-	0	
OG_53	25	t23_fai-gene-cluster	0	
OG_53	25	t26_fai-gene-cluster	0	
OG_53	25	t20_fai-gene-cluster	0	
OG_53	25	t27_fai-gene-cluster	0	
OG_53	25	t13_fai-gene-cluster	1	
OG_53	25	t16_fai-gene-cluster	0	
OG_16	26	t17_fai-gene-cluster	1	
OG_16	26	t24_fai-gene-cluster	0	
OG_16	26	t15_fai-gene-cluster	0	
OG_16	26	t22_fai-gene-cluster	0	
OG_16	26	t8_fai-gene-cluster-	1	
OG_16	26	t11_fai-gene-cluster	0	
OG_16	26	t1_fai-gene-cluster-	0	
OG_16	26	t3_fai-gene-cluster-	0	
OG_16	26	t6_fai-gene-cluster-	1	
OG_16	26	t30_fai-gene-cluster	0	
OG_16	26	t28_fai-gene-cluster	0	
OG_16	26	t14_fai-gene-cluster	0	
OG_16	26	t12_fai-gene-cluster	0	
OG_16	26	t7_fai-gene-cluster-	0	
OG_16	26	t19_fai-gene-cluster	1	
OG_16	26	Ref_Epa_from_V583_fa	0	
OG_16	26	t18_fai-gene-cluster	0	
OG_16	26	t25_fai-gene-cluster	0	
OG_16	26	t4_fai-gene-cluster-	1	
OG_16	26	t5_fai-gene-cluster-	0	
OG_16	26	t29_fai-gene-cluster	0	
OG_16	26	t2_fai-gene-cluster-	1	
OG_16	26	t21_fai-gene-cluster	0	
OG_16	26	t10_fai-gene-cluster	1	
OG_16	26	t9_fai-gene-cluster-	0	
OG_16	26	t23_fai-gene-cluster	0	
OG_16	26	t26_fai-gene-cluster	0	
OG_16	26	t20_fai-gene-cluster	0	
OG_16	26	t27_fai-gene-cluster	0	
OG_16	26	t13_fai-gene-cluster	0	
OG_16	26	t16_fai-gene-cluster	1	
OG_29	27	t17_fai-gene-cluster	1	
OG_29	27	t24_fai-gene-cluster	0	
OG_29	27	t15_fai-gene-cluster	1	
OG_29	27	t22_fai-gene-cluster	1	
OG_29	27	t8_fai-gene-cluster-	0	
OG_29	27	t11_fai-gene-cluster	0	
OG_29	27	t1_fai-gene-cluster-	0	
OG_29	27	t3_fai-gene-cluster-	1	
OG_29	27	t6_fai-gene-cluster-	1	
OG_29	27	t30_fai-gene-cluster	0	
OG_29	27	t28_fai-gene-cluster	0	
OG_29	27	t14_fai-gene-cluster	1	
OG_29	27	t12_fai-gene-cluster	0	
OG_29	27	t7_fai-gene-cluster-	0	
OG_29	27	t19_fai-gene-cluster	1	
OG_29	27	Ref_Epa_from_V583_fa	0	
OG_29	27	t18_fai-gene-cluster	0	
OG_29	27	t25_fai-gene-cluster	0	
OG_29	27	t4_fai-gene-cluster-	1	
OG_29	27	t5_fai-gene-cluster-	1	
OG_29	27	t29_fai-gene-cluster	1	
OG_29	27	t2_fai-gene-cluster-	1	
OG_29	27	t21_fai-gene-cluster	1	
OG_29	27	t10_fai-gene-cluster	1	
OG_29	27	t9_fai-gene-cluster-	0	
OG_29	27	t23_fai-gene-cluster	0	
OG_29	27	t26_fai-gene-cluster	1	
OG_29	27	t20_fai-gene-cluster	1	
OG_29	27	t27_fai-gene-cluster	1	
OG_29	27	t13_fai-gene-cluster	0	
OG_29	27	t16_fai-gene-cluster	1	
OG_94	28	t17_fai-gene-cluster	1	
OG_94	28	t24_fai-gene-cluster	1	
OG_94	28	t15_fai-gene-cluster	1	
OG_94	28	t22_fai-gene-cluster	1	
OG_94	28	t8_fai-gene-cluster-	1	
OG_94	28	t11_fai-gene-cluster	1	
OG_94	28	t1_fai-gene-cluster-	1	
OG_94	28	t3_fai-gene-cluster-	1	
OG_94	28	t6_fai-gene-cluster-	1	
OG_94	28	t30_fai-gene-cluster	1	
OG_94	28	t28_fai-gene-cluster	1	
OG_94	28	t14_fai-gene-cluster	1	
OG_94	28	t12_fai-gene-cluster	1	
OG_94	28	t7_fai-gene-cluster-	1	
OG_94	28	t19_fai-gene-cluster	1	
OG_94	28	Ref_Epa_from_V583_fa	1	
OG_94	28	t18_fai-gene-cluster	1	
OG_94	28	t25_fai-gene-cluster	1	
OG_94	28	t4_fai-gene-cluster-	1	
OG_94	28	t5_fai-gene-cluster-	1	
OG_94	28	t29_fai-gene-cluster	1	
OG_94	28	t2_fai-gene-cluster-	1	
OG_94	28	t21_fai-gene-cluster	1	
OG_94	28	t10_fai-gene-cluster	1	
OG_94	28	t9_fai-gene-cluster-	1	
OG_94	28	t23_fai-gene-cluster	1	
OG_94	28	t26_fai-gene-cluster	1	
OG_94	28	t20_fai-gene-cluster	1	
OG_94	28	t27_fai-gene-cluster	1	
OG_94	28	t13_fai-gene-cluster	1	
OG_94	28	t16_fai-gene-cluster	1	
OG_135	29	t17_fai-gene-cluster	0	
OG_135	29	t24_fai-gene-cluster	0	
OG_135	29	t15_fai-gene-cluster	0	
OG_135	29	t22_fai-gene-cluster	1	
OG_135	29	t8_fai-gene-cluster-	0	
OG_135	29	t11_fai-gene-cluster	0	
OG_135	29	t1_fai-gene-cluster-	0	
OG_135	29	t3_fai-gene-cluster-	0	
OG_135	29	t6_fai-gene-cluster-	0	
OG_135	29	t30_fai-gene-cluster	0	
OG_135	29	t28_fai-gene-cluster	0	
OG_135	29	t14_fai-gene-cluster	0	
OG_135	29	t12_fai-gene-cluster	0	
OG_135	29	t7_fai-gene-cluster-	0	
OG_135	29	t19_fai-gene-cluster	0	
OG_135	29	Ref_Epa_from_V583_fa	0	
OG_135	29	t18_fai-gene-cluster	0	
OG_135	29	t25_fai-gene-cluster	0	
OG_135	29	t4_fai-gene-cluster-	0	
OG_135	29	t5_fai-gene-cluster-	0	
OG_135	29	t29_fai-gene-cluster	0	
OG_135	29	t2_fai-gene-cluster-	0	
OG_135	29	t21_fai-gene-cluster	0	
OG_135	29	t10_fai-gene-cluster	0	
OG_135	29	t9_fai-gene-cluster-	0	
OG_135	29	t23_fai-gene-cluster	0	
OG_135	29	t26_fai-gene-cluster	0	
OG_135	29	t20_fai-gene-cluster	0	
OG_135	29	t27_fai-gene-cluster	0	
OG_135	29	t13_fai-gene-cluster	0	
OG_135	29	t16_fai-gene-cluster	0	
OG_95	30	t17_fai-gene-cluster	1	
OG_95	30	t24_fai-gene-cluster	1	
OG_95	30	t15_fai-gene-cluster	1	
OG_95	30	t22_fai-gene-cluster	1	
OG_95	30	t8_fai-gene-cluster-	1	
OG_95	30	t11_fai-gene-cluster	1	
OG_95	30	t1_fai-gene-cluster-	1	
OG_95	30	t3_fai-gene-cluster-	1	
OG_95	30	t6_fai-gene-cluster-	1	
OG_95	30	t30_fai-gene-cluster	1	
OG_95	30	t28_fai-gene-cluster	1	
OG_95	30	t14_fai-gene-cluster	1	
OG_95	30	t12_fai-gene-cluster	1	
OG_95	30	t7_fai-gene-cluster-	1	
OG_95	30	t19_fai-gene-cluster	1	
OG_95	30	Ref_Epa_from_V583_fa	1	
OG_95	30	t18_fai-gene-cluster	1	
OG_95	30	t25_fai-gene-cluster	1	
OG_95	30	t4_fai-gene-cluster-	1	
OG_95	30	t5_fai-gene-cluster-	1	
OG_95	30	t29_fai-gene-cluster	1	
OG_95	30	t2_fai-gene-cluster-	1	
OG_95	30	t21_fai-gene-cluster	1	
OG_95	30	t10_fai-gene-cluster	1	
OG_95	30	t9_fai-gene-cluster-	1	
OG_95	30	t23_fai-gene-cluster	1	
OG_95	30	t26_fai-gene-cluster	1	
OG_95	30	t20_fai-gene-cluster	1	
OG_95	30	t27_fai-gene-cluster	1	
OG_95	30	t13_fai-gene-cluster	1	
OG_95	30	t16_fai-gene-cluster	1	
OG_17	31	t17_fai-gene-cluster	1	
OG_17	31	t24_fai-gene-cluster	0	
OG_17	31	t15_fai-gene-cluster	1	
OG_17	31	t22_fai-gene-cluster	0	
OG_17	31	t8_fai-gene-cluster-	1	
OG_17	31	t11_fai-gene-cluster	0	
OG_17	31	t1_fai-gene-cluster-	0	
OG_17	31	t3_fai-gene-cluster-	0	
OG_17	31	t6_fai-gene-cluster-	0	
OG_17	31	t30_fai-gene-cluster	0	
OG_17	31	t28_fai-gene-cluster	0	
OG_17	31	t14_fai-gene-cluster	0	
OG_17	31	t12_fai-gene-cluster	0	
OG_17	31	t7_fai-gene-cluster-	0	
OG_17	31	t19_fai-gene-cluster	1	
OG_17	31	Ref_Epa_from_V583_fa	0	
OG_17	31	t18_fai-gene-cluster	0	
OG_17	31	t25_fai-gene-cluster	0	
OG_17	31	t4_fai-gene-cluster-	0	
OG_17	31	t5_fai-gene-cluster-	0	
OG_17	31	t29_fai-gene-cluster	0	
OG_17	31	t2_fai-gene-cluster-	0	
OG_17	31	t21_fai-gene-cluster	0	
OG_17	31	t10_fai-gene-cluster	0	
OG_17	31	t9_fai-gene-cluster-	0	
OG_17	31	t23_fai-gene-cluster	0	
OG_17	31	t26_fai-gene-cluster	0	
OG_17	31	t20_fai-gene-cluster	0	
OG_17	31	t27_fai-gene-cluster	1	
OG_17	31	t13_fai-gene-cluster	0	
OG_17	31	t16_fai-gene-cluster	0	
OG_145	32	t17_fai-gene-cluster	0	
OG_145	32	t24_fai-gene-cluster	0	
OG_145	32	t15_fai-gene-cluster	0	
OG_145	32	t22_fai-gene-cluster	0	
OG_145	32	t8_fai-gene-cluster-	0	
OG_145	32	t11_fai-gene-cluster	0	
OG_145	32	t1_fai-gene-cluster-	0	
OG_145	32	t3_fai-gene-cluster-	0	
OG_145	32	t6_fai-gene-cluster-	0	
OG_145	32	t30_fai-gene-cluster	0	
OG_145	32	t28_fai-gene-cluster	0	
OG_145	32	t14_fai-gene-cluster	0	
OG_145	32	t12_fai-gene-cluster	0	
OG_145	32	t7_fai-gene-cluster-	0	
OG_145	32	t19_fai-gene-cluster	0	
OG_145	32	Ref_Epa_from_V583_fa	0	
OG_145	32	t18_fai-gene-cluster	0	
OG_145	32	t25_fai-gene-cluster	0	
OG_145	32	t4_fai-gene-cluster-	1	
OG_145	32	t5_fai-gene-cluster-	0	
OG_145	32	t29_fai-gene-cluster	0	
OG_145	32	t2_fai-gene-cluster-	0	
OG_145	32	t21_fai-gene-cluster	0	
OG_145	32	t10_fai-gene-cluster	0	
OG_145	32	t9_fai-gene-cluster-	0	
OG_145	32	t23_fai-gene-cluster	0	
OG_145	32	t26_fai-gene-cluster	0	
OG_145	32	t20_fai-gene-cluster	0	
OG_145	32	t27_fai-gene-cluster	0	
OG_145	32	t13_fai-gene-cluster	0	
OG_145	32	t16_fai-gene-cluster	0	
OG_33	33	t17_fai-gene-cluster	0	
OG_33	33	t24_fai-gene-cluster	1	
OG_33	33	t15_fai-gene-cluster	0	
OG_33	33	t22_fai-gene-cluster	1	
OG_33	33	t8_fai-gene-cluster-	0	
OG_33	33	t11_fai-gene-cluster	0	
OG_33	33	t1_fai-gene-cluster-	1	
OG_33	33	t3_fai-gene-cluster-	1	
OG_33	33	t6_fai-gene-cluster-	1	
OG_33	33	t30_fai-gene-cluster	1	
OG_33	33	t28_fai-gene-cluster	1	
OG_33	33	t14_fai-gene-cluster	1	
OG_33	33	t12_fai-gene-cluster	0	
OG_33	33	t7_fai-gene-cluster-	1	
OG_33	33	t19_fai-gene-cluster	0	
OG_33	33	Ref_Epa_from_V583_fa	0	
OG_33	33	t18_fai-gene-cluster	0	
OG_33	33	t25_fai-gene-cluster	1	
OG_33	33	t4_fai-gene-cluster-	1	
OG_33	33	t5_fai-gene-cluster-	1	
OG_33	33	t29_fai-gene-cluster	1	
OG_33	33	t2_fai-gene-cluster-	0	
OG_33	33	t21_fai-gene-cluster	1	
OG_33	33	t10_fai-gene-cluster	0	
OG_33	33	t9_fai-gene-cluster-	1	
OG_33	33	t23_fai-gene-cluster	1	
OG_33	33	t26_fai-gene-cluster	1	
OG_33	33	t20_fai-gene-cluster	1	
OG_33	33	t27_fai-gene-cluster	1	
OG_33	33	t13_fai-gene-cluster	1	
OG_33	33	t16_fai-gene-cluster	0	
OG_1	34	t17_fai-gene-cluster	1	
OG_1	34	t24_fai-gene-cluster	1	
OG_1	34	t15_fai-gene-cluster	1	
OG_1	34	t22_fai-gene-cluster	0	
OG_1	34	t8_fai-gene-cluster-	1	
OG_1	34	t11_fai-gene-cluster	1	
OG_1	34	t1_fai-gene-cluster-	0	
OG_1	34	t3_fai-gene-cluster-	0	
OG_1	34	t6_fai-gene-cluster-	1	
OG_1	34	t30_fai-gene-cluster	1	
OG_1	34	t28_fai-gene-cluster	1	
OG_1	34	t14_fai-gene-cluster	1	
OG_1	34	t12_fai-gene-cluster	0	
OG_1	34	t7_fai-gene-cluster-	0	
OG_1	34	t19_fai-gene-cluster	1	
OG_1	34	Ref_Epa_from_V583_fa	0	
OG_1	34	t18_fai-gene-cluster	1	
OG_1	34	t25_fai-gene-cluster	0	
OG_1	34	t4_fai-gene-cluster-	0	
OG_1	34	t5_fai-gene-cluster-	0	
OG_1	34	t29_fai-gene-cluster	0	
OG_1	34	t2_fai-gene-cluster-	1	
OG_1	34	t21_fai-gene-cluster	1	
OG_1	34	t10_fai-gene-cluster	1	
OG_1	34	t9_fai-gene-cluster-	1	
OG_1	34	t23_fai-gene-cluster	0	
OG_1	34	t26_fai-gene-cluster	0	
OG_1	34	t20_fai-gene-cluster	0	
OG_1	34	t27_fai-gene-cluster	1	
OG_1	34	t13_fai-gene-cluster	0	
OG_1	34	t16_fai-gene-cluster	1	
OG_96	35	t17_fai-gene-cluster	1	
OG_96	35	t24_fai-gene-cluster	1	
OG_96	35	t15_fai-gene-cluster	1	
OG_96	35	t22_fai-gene-cluster	1	
OG_96	35	t8_fai-gene-cluster-	1	
OG_96	35	t11_fai-gene-cluster	1	
OG_96	35	t1_fai-gene-cluster-	1	
OG_96	35	t3_fai-gene-cluster-	1	
OG_96	35	t6_fai-gene-cluster-	1	
OG_96	35	t30_fai-gene-cluster	1	
OG_96	35	t28_fai-gene-cluster	1	
OG_96	35	t14_fai-gene-cluster	1	
OG_96	35	t12_fai-gene-cluster	1	
OG_96	35	t7_fai-gene-cluster-	1	
OG_96	35	t19_fai-gene-cluster	1	
OG_96	35	Ref_Epa_from_V583_fa	1	
OG_96	35	t18_fai-gene-cluster	1	
OG_96	35	t25_fai-gene-cluster	1	
OG_96	35	t4_fai-gene-cluster-	1	
OG_96	35	t5_fai-gene-cluster-	1	
OG_96	35	t29_fai-gene-cluster	1	
OG_96	35	t2_fai-gene-cluster-	1	
OG_96	35	t21_fai-gene-cluster	1	
OG_96	35	t10_fai-gene-cluster	1	
OG_96	35	t9_fai-gene-cluster-	1	
OG_96	35	t23_fai-gene-cluster	1	
OG_96	35	t26_fai-gene-cluster	1	
OG_96	35	t20_fai-gene-cluster	1	
OG_96	35	t27_fai-gene-cluster	1	
OG_96	35	t13_fai-gene-cluster	1	
OG_96	35	t16_fai-gene-cluster	1	
OG_159	36	t17_fai-gene-cluster	0	
OG_159	36	t24_fai-gene-cluster	0	
OG_159	36	t15_fai-gene-cluster	0	
OG_159	36	t22_fai-gene-cluster	0	
OG_159	36	t8_fai-gene-cluster-	0	
OG_159	36	t11_fai-gene-cluster	0	
OG_159	36	t1_fai-gene-cluster-	0	
OG_159	36	t3_fai-gene-cluster-	0	
OG_159	36	t6_fai-gene-cluster-	0	
OG_159	36	t30_fai-gene-cluster	0	
OG_159	36	t28_fai-gene-cluster	0	
OG_159	36	t14_fai-gene-cluster	0	
OG_159	36	t12_fai-gene-cluster	0	
OG_159	36	t7_fai-gene-cluster-	0	
OG_159	36	t19_fai-gene-cluster	0	
OG_159	36	Ref_Epa_from_V583_fa	0	
OG_159	36	t18_fai-gene-cluster	0	
OG_159	36	t25_fai-gene-cluster	0	
OG_159	36	t4_fai-gene-cluster-	0	
OG_159	36	t5_fai-gene-cluster-	0	
OG_159	36	t29_fai-gene-cluster	0	
OG_159	36	t2_fai-gene-cluster-	0	
OG_159	36	t21_fai-gene-cluster	0	
OG_159	36	t10_fai-gene-cluster	0	
OG_159	36	t9_fai-gene-cluster-	1	
OG_159	36	t23_fai-gene-cluster	0	
OG_159	36	t26_fai-gene-cluster	0	
OG_159	36	t20_fai-gene-cluster	0	
OG_159	36	t27_fai-gene-cluster	0	
OG_159	36	t13_fai-gene-cluster	0	
OG_159	36	t16_fai-gene-cluster	0	
OG_97	37	t17_fai-gene-cluster	1	
OG_97	37	t24_fai-gene-cluster	1	
OG_97	37	t15_fai-gene-cluster	1	
OG_97	37	t22_fai-gene-cluster	1	
OG_97	37	t8_fai-gene-cluster-	1	
OG_97	37	t11_fai-gene-cluster	1	
OG_97	37	t1_fai-gene-cluster-	1	
OG_97	37	t3_fai-gene-cluster-	1	
OG_97	37	t6_fai-gene-cluster-	1	
OG_97	37	t30_fai-gene-cluster	1	
OG_97	37	t28_fai-gene-cluster	1	
OG_97	37	t14_fai-gene-cluster	1	
OG_97	37	t12_fai-gene-cluster	1	2
OG_97	37	t7_fai-gene-cluster-	1	
OG_97	37	t19_fai-gene-cluster	1	2
OG_97	37	Ref_Epa_from_V583_fa	1	
OG_97	37	t18_fai-gene-cluster	1	
OG_97	37	t25_fai-gene-cluster	1	
OG_97	37	t4_fai-gene-cluster-	1	2
OG_97	37	t5_fai-gene-cluster-	1	
OG_97	37	t29_fai-gene-cluster	1	
OG_97	37	t2_fai-gene-cluster-	1	
OG_97	37	t21_fai-gene-cluster	1	
OG_97	37	t10_fai-gene-cluster	1	
OG_97	37	t9_fai-gene-cluster-	1	
OG_97	37	t23_fai-gene-cluster	1	
OG_97	37	t26_fai-gene-cluster	1	
OG_97	37	t20_fai-gene-cluster	1	
OG_97	37	t27_fai-gene-cluster	1	
OG_97	37	t13_fai-gene-cluster	1	
OG_97	37	t16_fai-gene-cluster	1	
OG_43	38	t17_fai-gene-cluster	0	
OG_43	38	t24_fai-gene-cluster	0	
OG_43	38	t15_fai-gene-cluster	0	
OG_43	38	t22_fai-gene-cluster	1	
OG_43	38	t8_fai-gene-cluster-	0	
OG_43	38	t11_fai-gene-cluster	0	
OG_43	38	t1_fai-gene-cluster-	0	
OG_43	38	t3_fai-gene-cluster-	1	
OG_43	38	t6_fai-gene-cluster-	0	
OG_43	38	t30_fai-gene-cluster	0	
OG_43	38	t28_fai-gene-cluster	0	
OG_43	38	t14_fai-gene-cluster	0	
OG_43	38	t12_fai-gene-cluster	0	
OG_43	38	t7_fai-gene-cluster-	0	
OG_43	38	t19_fai-gene-cluster	0	
OG_43	38	Ref_Epa_from_V583_fa	0	
OG_43	38	t18_fai-gene-cluster	0	
OG_43	38	t25_fai-gene-cluster	0	
OG_43	38	t4_fai-gene-cluster-	1	
OG_43	38	t5_fai-gene-cluster-	1	
OG_43	38	t29_fai-gene-cluster	1	
OG_43	38	t2_fai-gene-cluster-	0	
OG_43	38	t21_fai-gene-cluster	0	
OG_43	38	t10_fai-gene-cluster	0	
OG_43	38	t9_fai-gene-cluster-	0	
OG_43	38	t23_fai-gene-cluster	0	
OG_43	38	t26_fai-gene-cluster	1	
OG_43	38	t20_fai-gene-cluster	0	
OG_43	38	t27_fai-gene-cluster	0	
OG_43	38	t13_fai-gene-cluster	0	
OG_43	38	t16_fai-gene-cluster	0	
OG_2	39	t17_fai-gene-cluster	0	
OG_2	39	t24_fai-gene-cluster	0	
OG_2	39	t15_fai-gene-cluster	0	
OG_2	39	t22_fai-gene-cluster	0	
OG_2	39	t8_fai-gene-cluster-	0	
OG_2	39	t11_fai-gene-cluster	0	
OG_2	39	t1_fai-gene-cluster-	0	
OG_2	39	t3_fai-gene-cluster-	0	
OG_2	39	t6_fai-gene-cluster-	0	
OG_2	39	t30_fai-gene-cluster	0	
OG_2	39	t28_fai-gene-cluster	0	
OG_2	39	t14_fai-gene-cluster	0	
OG_2	39	t12_fai-gene-cluster	0	
OG_2	39	t7_fai-gene-cluster-	0	
OG_2	39	t19_fai-gene-cluster	0	
